text,intent,source
help with pairing my hearing aids with the phone,Help_Pairing,original
are the aids connected to the phone?,Help_Pairing,original
how do i pair my hearing aids to my car's bluetooth?,Help_Pairing,original
how do i reconnect my aids,Help_Pairing,original
how do i disconnect my hearing aid from my phone?,Help_Pairing,original
pairing devices with my thrive app,Help_Pairing,original
help with pairing the aids with the phone,Help_Pairing,original
pair right aid,Help_Pairing,original
help with pairing hearing aids on the phone,Help_Pairing,original
how do i check the connection status of my hearing aid?,Help_Pairing,original
how do i reconnect my hearing aids,Help_Pairing,original
how do i connect my hearing aids?,Help_Pairing,original
i need to disconnect the hearing aids from the phone,Help_Pairing,original
connect left hearing aid,Help_Pairing,original
how do i know if my hearing aids are connected to my app?,Help_Pairing,original
why is my left hearing aid not connected,Help_Pairing,original
is my hearing aid paired to the phone?,Help_Pairing,original
why can't i hear anything through,Help_Pairing,original
i need help with pairing my aid,Help_Pairing,original
are my aids connected to the phone?,Help_Pairing,original
link drive to hearing aid,Help_Pairing,original
how do you sync to hearing aids,Help_Pairing,original
help with pairing devices with the thrive app,Help_Pairing,original
is the hearing aid connected to the app?,Help_Pairing,original
how do i pair my hearing aids to my phone?,Help_Pairing,original
how do i unpair my hearing aid from my phone?,Help_Pairing,original
how do i unpair my aids from my phone?,Help_Pairing,original
how do i reconnect my right aid,Help_Pairing,original
how do i pair to my car's bluetooth?,Help_Pairing,original
i need to disconnect my hearing aids from my phone,Help_Pairing,original
how do i disconnect my aids?,Help_Pairing,original
how do i set my phone to ring in my hearing aids,Help_Pairing,original
pairing hearing aids on the thrive app,Help_Pairing,original
i need help pairing my aid to my phone,Help_Pairing,original
help with pairing hearing aids with the phone,Help_Pairing,original
how do i unpair my hearing aids?,Help_Pairing,original
are my aids connected to the app?,Help_Pairing,original
why is my right hearing aid not connected,Help_Pairing,original
how do i connect my aids?,Help_Pairing,original
how do i reconnect my left aid,Help_Pairing,original
pair left aid,Help_Pairing,original
help with pairing the aids,Help_Pairing,original
how do i pair my hearing aids,Help_Pairing,original
i need help pairing the aid,Help_Pairing,original
i need help pairing,Help_Pairing,original
connect right hearing aid,Help_Pairing,original
why is my right hearing aid not paired,Help_Pairing,original
how do i reconnect my right hearing aid,Help_Pairing,original
how do i know if the hearing aids are paired to my phone?,Help_Pairing,original
pairing my aids with my phone,Help_Pairing,original
is my aid connected to my app?,Help_Pairing,original
is my hearing aid connected to the app?,Help_Pairing,original
i need help with pairing the aids,Help_Pairing,original
pairing my hearing aids on the phone,Help_Pairing,original
how do i pair my hearing aid to my phone?,Help_Pairing,original
i need to unpair my hearing aids from my phone,Help_Pairing,original
how do i sync these together,Help_Pairing,original
how can i synchronize my hearing aids,Help_Pairing,original
is my aid connected to the phone?,Help_Pairing,original
how do i disconnect my aid?,Help_Pairing,original
i need to connect the hearing aids to the phone,Help_Pairing,original
why can't i get my hearing aids to go through on my phone to go through my hearing aids,Help_Pairing,original
how do i know if the hearing aids are connected to my thrive app?,Help_Pairing,original
are the hearing aids connected to the phone?,Help_Pairing,original
help with pairing my aids,Help_Pairing,original
is the hearing aid connected to my app?,Help_Pairing,original
connect right aid,Help_Pairing,original
help with pairing hearing aids on the thrive app,Help_Pairing,original
connect left aid,Help_Pairing,original
i need help with pairing my aid to the phone,Help_Pairing,original
sync car bluetooth to hearing aid,Help_Pairing,original
i need to disconnect my hearing aid from my phone,Help_Pairing,original
can my hearing aid be set up to an iphone and an ipad at the same time,Help_Pairing,original
where do i pair my hearing aids in the app?,Help_Pairing,original
how do i know if the hearing aids are paired to the phone?,Help_Pairing,original
create a new reminder,reminders.add,original
remind me to drink water in 10 minutes,reminders.add,original
set an alarm for doctors appointment tomorrow morning,reminders.add,original
set an alarm for 8 a.m.,reminders.add,original
schedule appointment,reminders.add,original
schedule physical therapy appointment tomorrow morning 8:40 a.m.,reminders.add,original
every year,reminders.add,original
every week,reminders.add,original
every day,reminders.add,original
everyday,reminders.add,original
set up a reminder,reminders.add,original
reminder,reminders.add,original
make a reminder,reminders.add,original
remember to work out,reminders.add,original
remember to wash my car,reminders.add,original
remember to visit my family on thanksgiving day,reminders.add,original
remember to turn the lights on at 8 p.m.,reminders.add,original
remember to turn off my phone everyday at 11 p.m.,reminders.add,original
remember to take my medicine tuesday morning at 10 a.m.,reminders.add,original
remember to take medicine tomorrow morning,reminders.add,original
remember to take medicine today at 5 p.m.,reminders.add,original
remember to take medicine next thursday at 4 p.m.,reminders.add,original
remember to take medicine,reminders.add,original
remember to take medication today at 5 p.m.,reminders.add,original
set a reminder,reminders.add,original
don't let me forget,reminders.add,original
remind me,reminders.add,original
i want to be reminded,reminders.add,original
create a reminder,reminders.add,original
remind me to go running every wednesday at 7 a.m.,reminders.add,original
remind me to take medicine next thursday at 4 p.m.,reminders.add,original
remind me to take my medicine tuesday morning at 10 a.m.,reminders.add,original
remind me to pick up my prescription at 5 p.m. on monday,reminders.add,original
remind me to pick up my prescription on monday at 5 p.m.,reminders.add,original
create a reminder to take medicine today at 8 p.m.,reminders.add,original
remind me to drink water later today at 5 p.m.,reminders.add,original
remind me to take medicine tomorrow morning,reminders.add,original
remind me to pick up my prescription this afternoon,reminders.add,original
remind me to refill my prescription tomorrow afternoon,reminders.add,original
set a reminder to drink water today,reminders.add,original
set a reminder to exercise today,reminders.add,original
set a reminder to pick up prescription today at 5 p.m.,reminders.add,original
set a reminder to refill prescription tomorrow,reminders.add,original
set a reminder to take medication today at 5 p.m.,reminders.add,original
remind me to drink water today,reminders.add,original
remind me to exercise today,reminders.add,original
remind me to clean hearing aids today,reminders.add,original
remind me to refill prescription tomorrow,reminders.add,original
set reminder to drink water at 9 p.m. every tuesday,reminders.add,original
setup reminder to take medicine at 1 p.m.,reminders.add,original
set reminder to take medicine at 1 p.m.,reminders.add,original
remind me to get groceries every month on the 15th at 1 p.m.,reminders.add,original
remind me to send out christmas cards every year on december 1st at 5 p.m.,reminders.add,original
create a daily reminder to take medication at 5 p.m.,reminders.add,original
remind me to workout tomorrow morning at 6,reminders.add,original
set reminder for 7 a.m. tomorrow about dinner please,reminders.add,original
remind about running everyday at 6 a.m.,reminders.add,original
remind me to study tomorrow,reminders.add,original
remind me of my doctors appointment,reminders.add,original
send me a reminder to leave for work in 10 minutes,reminders.add,original
remind me on the 27th of august tomy flight,reminders.add,original
remind me about dinner at 15 p.m.,reminders.add,original
remind me at 7 p.m. on november 11 to do homework,reminders.add,original
remind me to turn the lights on at 8 p.m.,reminders.add,original
set reminder for tomorrow morning,reminders.add,original
remind me at 2:35 p.m. tomorrow to not park in the back parking lot,reminders.add,original
remind me to deliver to saint barbara catholic church on friday 9 to 9:30,reminders.add,original
remind me to go to bed in 5 minutes,reminders.add,original
remind me to brush my teeth,reminders.add,original
remind me to go to work the 19th of august,reminders.add,original
remind me at 1 p.m. that i have to eat,reminders.add,original
reminder for 4:15 p.m. today visit grandma please,reminders.add,original
remind me at 12 o'clock,reminders.add,original
remind me friday,reminders.add,original
remind me of a meeting on the 27th of august,reminders.add,original
remind me to call someone everyday at 4 p.m.,reminders.add,original
remind me to turn off my phone everyday at 11 p.m.,reminders.add,original
i need a reminder for today,reminders.add,original
add a reminder for tomorrow,reminders.add,original
remind me to work out,reminders.add,original
remind me to wake up tomorrow,reminders.add,original
remind flight at 6 a.m.,reminders.add,original
help me remind me to call bae tomorrow at 9,reminders.add,original
new reminder eat an apple everyday at 9 a.m.,reminders.add,original
remind me of appointment,reminders.add,original
remind me to buy bread at 11 a.m. tomorrow,reminders.add,original
new reminder for everyday,reminders.add,original
add reminder feed a cat in 3 minutes,reminders.add,original
can you remind me to read my book wash dishes and sweep the floor,reminders.add,original
reminder to play with my cat everyday at 7 p.m.,reminders.add,original
remind me to wash my car,reminders.add,original
remind me at noon,reminders.add,original
remind me on weekend,reminders.add,original
remind me to take medicine,reminders.add,original
set a reminder for 1 hour,reminders.add,original
new reminder about fitness,reminders.add,original
remind me of blood brothers,reminders.add,original
remind me i have a doctor's appointment,reminders.add,original
set reminder buy milk on november 11 at 5 p.m.,reminders.add,original
remind me to go to sleep,reminders.add,original
remind me to pay my credit card bill,reminders.add,original
remind me i have a meeting,reminders.add,original
remind me about dinner in 1 hour,reminders.add,original
set reminder about washing car,reminders.add,original
remind me in 15 minutes to go to the bar,reminders.add,original
remind me to buy movie tickets for friday evening,reminders.add,original
set reminder for dinner with tom please,reminders.add,original
remind me to call dad,reminders.add,original
remind me to watch,reminders.add,original
remind me about the teacher meeting on friday,reminders.add,original
remind about business meeting every monday at 4 p.m.,reminders.add,original
remind me that i have a doctor's appointment,reminders.add,original
