text,intent,source
can you crank up my right aid,device.volume.increase,fine_tuned_test_predictions.csv
"it's really quiet in here, can you make the sound louder",device.volume.increase,v4_contextual_paraphrase
hey can you crank up my devices,device.volume.increase,fine_tuned_test_predictions.csv
just louden the hearing aids,device.volume.increase,fine_tuned_test_predictions.csv
please amplify my left ear hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
i'd like to louden my left hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
can you louden my hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
could you push the volume up on my right hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
i need to bump up the volume on both hearing aids,device.volume.increase,fine_tuned_test_predictions.csv
bring the sound up,device.volume.increase,fine_tuned_test_predictions.csv
i'm trying to increase my hearing aids volume,device.volume.increase,fine_tuned_test_predictions.csv
let's increase the volume on my left ear hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
i need you to bump up the volume on my right aid,device.volume.increase,fine_tuned_test_predictions.csv
let's dial up my right hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
kindly increase the right aid volume,device.volume.increase,fine_tuned_test_predictions.csv
let's bring up the volume on my hearing device,device.volume.increase,fine_tuned_test_predictions.csv
can you it's too low turn it up,device.volume.increase,fine_tuned_test_predictions.csv
would you turn up my aids,device.volume.increase,fine_tuned_test_predictions.csv
could you boost the volume on my hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
i want you to turn my devices up a bit,device.volume.increase,fine_tuned_test_predictions.csv
i want to turn up the right aid,device.volume.increase,fine_tuned_test_predictions.csv
can you more volume please,device.volume.increase,fine_tuned_test_predictions.csv
i'm trying to raise the volume on my right hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
kindly turn up the volume on my left aid,device.volume.increase,fine_tuned_test_predictions.csv
"hey, could you please raise my right aid",device.volume.increase,fine_tuned_test_predictions.csv
i would like to max out the hearing aids a little,device.volume.increase,fine_tuned_test_predictions.csv
please bring up the volume on my device,device.volume.increase,fine_tuned_test_predictions.csv
could you bring up the volume on my right hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
would you push the volume up on my left aid,device.volume.increase,fine_tuned_test_predictions.csv
more volume on hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
could you please louden my left hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
"i can't hear the conversation clearly through my right hearing aid, turn it up please",device.volume.increase,fine_tuned_test_predictions.csv
could you turn up the volume on my left ear hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
go ahead and increase the volume on my left aid,device.volume.increase,fine_tuned_test_predictions.csv
please more volume please,device.volume.increase,fine_tuned_test_predictions.csv
i need to boost the volume on my right ear hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
i need you to louden the right aid,device.volume.increase,fine_tuned_test_predictions.csv
could you please dial up the left aid,device.volume.increase,fine_tuned_test_predictions.csv
can you please turn the sound up on my hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
amplify things for me,device.volume.increase,fine_tuned_test_predictions.csv
kindly increase the left aid volume,device.volume.increase,fine_tuned_test_predictions.csv
would you please boost the volume on both my aids,device.volume.increase,fine_tuned_test_predictions.csv
can you raise the left aid,device.volume.increase,fine_tuned_test_predictions.csv
can you please bring up the volume on my right ear hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
i want you to max out my devices a little,device.volume.increase,fine_tuned_test_predictions.csv
i want you to increase my hearing aid volume,device.volume.increase,fine_tuned_test_predictions.csv
"hey, turn both my aids up a bit",device.volume.increase,fine_tuned_test_predictions.csv
i'd like you to bring up the volume on my hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
i want to bring up the volume on my hearing devices,device.volume.increase,fine_tuned_test_predictions.csv
go ahead and amplify my left aid,device.volume.increase,fine_tuned_test_predictions.csv
can you boost the volume on my hearing aids,device.volume.increase,fine_tuned_test_predictions.csv
amplify my devices,device.volume.increase,fine_tuned_test_predictions.csv
make it louder,device.volume.increase,v4_short_commands
i'm trying to increase the volume on the right aid,device.volume.increase,fine_tuned_test_predictions.csv
i can hardly hear it,device.volume.increase,fine_tuned_test_predictions.csv
i need you to crank up my right aid,device.volume.increase,fine_tuned_test_predictions.csv
help me raise my device,device.volume.increase,fine_tuned_test_predictions.csv
could you crank up the hearing aids,device.volume.increase,fine_tuned_test_predictions.csv
"my right aid is way too quiet, please raise the volume",device.volume.increase,fine_tuned_test_predictions.csv
please turn the sound up on my devices,device.volume.increase,fine_tuned_test_predictions.csv
i'd like to make my hearing device louder,device.volume.increase,fine_tuned_test_predictions.csv
turn up the sound,device.volume.increase,fine_tuned_test_predictions.csv
i want to turn up the volume on my hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
"hey, turn up the volume on both my aids",device.volume.increase,fine_tuned_test_predictions.csv
"hey, turn the sound up on my devices",device.volume.increase,fine_tuned_test_predictions.csv
make voices stand out more,device.volume.increase,fine_tuned_test_predictions.csv
can you increase the volume in my aids,device.volume.increase,fine_tuned_test_predictions.csv
i need you to dial up my devices,device.volume.increase,fine_tuned_test_predictions.csv
i'd like you to push the volume up on my hearing device,device.volume.increase,fine_tuned_test_predictions.csv
can you turn my hearing aids up,device.volume.increase,fine_tuned_test_predictions.csv
i need you to louden my right aid,device.volume.increase,fine_tuned_test_predictions.csv
go ahead and increase the volume on my hearing device,device.volume.increase,fine_tuned_test_predictions.csv
i'd like you to raise my left hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
i'd like to increase my hearing aids volume,device.volume.increase,fine_tuned_test_predictions.csv
"i can barely hear it, turn the volume up",device.volume.increase,v4_contextual_paraphrase
i need to increase the volume on my aids,device.volume.increase,fine_tuned_test_predictions.csv
"hey, bump up the volume on my hearing aid",device.volume.increase,fine_tuned_test_predictions.csv
would you bump up the volume on the right aid,device.volume.increase,fine_tuned_test_predictions.csv
help me increase my right aid volume,device.volume.increase,fine_tuned_test_predictions.csv
kindly raise the volume on my hearing device,device.volume.increase,fine_tuned_test_predictions.csv
turn up my left aid,device.volume.increase,fine_tuned_test_predictions.csv
i want you to make my hearing aid louder,device.volume.increase,fine_tuned_test_predictions.csv
quickly raise the volume on the left aid,device.volume.increase,fine_tuned_test_predictions.csv
kindly push the volume up on both my aids,device.volume.increase,fine_tuned_test_predictions.csv
i'd like you to crank up my right ear hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
could you turn the sound up on my left hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
would you please turn my left hearing aid up a bit,device.volume.increase,fine_tuned_test_predictions.csv
turn the volume up on the hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
i'd like you to bring up the volume on my hearing aids,device.volume.increase,fine_tuned_test_predictions.csv
i need to bump up the volume on the left aid,device.volume.increase,fine_tuned_test_predictions.csv
give me a little more sound,device.volume.increase,fine_tuned_test_predictions.csv
make it loader,device.volume.increase,v4_typo_stt
could you please dial up my device,device.volume.increase,fine_tuned_test_predictions.csv
just boost the volume on my hearing aid,device.volume.increase,fine_tuned_test_predictions.csv
more volume,device.volume.increase,fine_tuned_test_predictions.csv
i need to raise both hearing aids,device.volume.increase,fine_tuned_test_predictions.csv
help me boost the volume on both hearing aids,device.volume.increase,fine_tuned_test_predictions.csv
i'd like you to dial up my hearing devices,device.volume.increase,fine_tuned_test_predictions.csv
increase volume,device.volume.increase,v4_short_commands
let's push the volume up on the left aid,device.volume.increase,fine_tuned_test_predictions.csv
hey can you bring up the volume on the left aid,device.volume.increase,fine_tuned_test_predictions.csv
