text,intent,source
get a text to my friend,Cmd.SendMessage,reference_train
how do i make lasagna,Default Fallback Intent,reference_train
please set program to gym,Cmd.MemoryChange,reference_train
please i give up,Default Fallback Intent,reference_train
will it notice if i take a tumble,Help_FallAlert,reference_train
the audio is breaking up,Help_DeviceSettings,reference_train
can you salat someone is aspect,Default Fallback Intent,reference_train
how do i get a better engagement score?,Help_ThriveScore,reference_train
can you i can’t get my hearing aid in,Help_InsertDevice,reference_train
help with tinnitus stimulus adjustments in my hearing aid,Help_Tinnitus,reference_train
florist off screen,Default Fallback Intent,reference_train
please hey find me a way to white oaks mall,Default Fallback Intent,reference_train
solve this math problem,Default Fallback Intent,reference_train
start logging my training,Cmd.ActivityExercise,reference_train
stop listening to the tv,Cmd.StreamingStop,reference_train
turn up the volume on the hearing aid,Cmd.VolumeIncrease,reference_train
can you setting number two,Cmd.MemoryChange,reference_train
what's my current bpm,Help_HeartRate,reference_train
how many calories did i use working out,Cmd.ActivityExercise,reference_train
can you change memory to master,Cmd.MemoryChange,reference_train
can you so this is your hearing aids,Default Fallback Intent,reference_train
did i hit my step goal,Cmd.ActivityStep,reference_train
turn off remote microphone streaming,Cmd.StreamingStop,reference_train
calories burned this month,Cmd.ActivityCalories,reference_train
how do i send a note to my hearing doctor,Help_RemoteProgramming,reference_train
turn mute off,Cmd.VolumeUnmute,reference_train
turn my hearing aids up,Cmd.VolumeIncrease,reference_train
please set to telephone memory,Cmd.MemoryChange,reference_train
remind me for tomorrow,reminders.add,reference_train
look for my hearing aids,Help_FindMyHearingAids,reference_train
i need help pairing my hearing aid to the phone,Help_Pairing,reference_train
write a program of research institute,Default Fallback Intent,reference_train
can you remind me friday,reminders.add,reference_train
off volume,Cmd.VolumeMute,reference_train
reminder,reminders.add,reference_train
can you start translation to german,Cmd.TranslationStart,reference_train
can you change program to train,Cmd.MemoryChange,reference_train
please i'd like to know how far it is to the moon,Default Fallback Intent,reference_train
please set to outdoors program,Cmd.MemoryChange,reference_train
can i set monthly health goals,Help_Health,reference_train
please volume down right aid,Cmd.VolumeDecrease,reference_train
i just took a seat in a noisy cafe,Cmd.MemoryChange,reference_train
will these last till tonight,Cmd.BatteryLevel,reference_train
"yeah, i've been updated.",Default Fallback Intent,reference_train
can you i can't hear anything,Default Fallback Intent,reference_train
can you i need to talk t to my audiologist,Help_RemoteProgramming,reference_train
how do i decrease the volume on the aids?,Help_Volume,reference_train
can you music setting,Cmd.MemoryChange,reference_train
can you i can't find my right aid,Help_FindMyHearingAids,reference_train
where is my ios phone,Cmd.FindMyPhone,reference_train
program number three,Cmd.MemoryChange,reference_train
and so now the what happens is if it is in streaming mode cuz waiting for you to ask a question,Default Fallback Intent,reference_train
can you memory button,Help_ChangingMemories,reference_train
halt the streaming,Cmd.StreamingStop,reference_train
help with the buzzing in my ears,Help_Tinnitus,reference_train
please change memory to four,Cmd.MemoryChange,reference_train
can you lower hearing down,Cmd.VolumeDecrease,reference_train
can you set program to train,Cmd.MemoryChange,reference_train
can you send me a reminder to leave for work in 10 minutes,reminders.add,reference_train
how do i see all my reminders,Help_Reminder,reference_train
can you set to music program,Cmd.MemoryChange,reference_train
can you i've got wax buildup,Help_CleanCare,reference_train
track my heart rate recovery,Help_HeartRateRecovery,reference_train
can you set to outdoors program,Cmd.MemoryChange,reference_train
show me my cycling stats,Cmd.ActivityCycle,reference_train
can you mavis by stupid hearing aids,Default Fallback Intent,reference_train
it sounds faint,Cmd.VolumeIncrease,reference_train
switch to worship memory,Cmd.MemoryChange,reference_train
please lexus assembly to new,Default Fallback Intent,reference_train
please connect left aid,Help_Pairing,reference_train
can you kitchen program,Cmd.MemoryChange,reference_train
help transcribe,Help_Transcribe,reference_train
can you change to personal program,Cmd.MemoryChange,reference_train
please help with remote mic,Help_Accessories,reference_train
i'm done with that task clear the reminder,reminders.complete,reference_train
help with loudness changes,Help_Volume,reference_train
how do i turn up the loudness on just the left hearing aid?,Help_Volume,reference_train
as far as far as cleaning up over there i went pretty,Default Fallback Intent,reference_train
how do i switch to a different memory when streaming,Help_DeviceSettings,reference_train
how do i delete the accessory?,Help_Accessories,reference_train
please change to golf memory,Cmd.MemoryChange,reference_train
please set memory to television,Cmd.MemoryChange,reference_train
can i make a custom memory?,Help_MemoryOptions,reference_train
are foreign languages supported,Help_Translate,reference_train
please go up in volume,Cmd.VolumeIncrease,reference_train
please remind me once about running,reminders.add,reference_train
will it know if i fall over,Help_FallAlert,reference_train
why is the right hearing aids not functioning,Help_SelfCheck,reference_train
exercise goal,Cmd.ActivityExercise,reference_train
how do i see how much i have biked this month?,Help_Health,reference_train
enable right hearing aid,Cmd.VolumeUnmute,reference_train
wednesday,Default Fallback Intent,reference_train
please remind me nutrition research tomorrow at 8 a.m.,reminders.add,reference_train
enable streaming mode,Cmd.StreamingStart,reference_train
what’s heart rate recovery?,Help_HeartRateRecovery,reference_train
change memory to two,Cmd.MemoryChange,reference_train
help with stream,Help_Accessories,reference_train
can you remember to take my medicine tuesday morning at 10 a.m.,reminders.add,reference_train
i want a reminder for my class,reminders.add,reference_train
i'm at the gym now,Cmd.MemoryChange,reference_train
please going to call them in and see whether they want me to send this enormous,Default Fallback Intent,reference_train
remind me to take my medicine in 1 minute,reminders.add,reference_train
set to speech program,Cmd.MemoryChange,reference_train
can you write a program of research institute,Default Fallback Intent,reference_train
please i cannot find my right aid,Help_FindMyHearingAids,reference_train
how do i delete my tv streamer?,Help_Accessories,reference_train
please set to automatic memory,Cmd.MemoryChange,reference_train
how do i remove a sliver,Default Fallback Intent,reference_train
how would i cancel a manual alert text?,Help_FallAlert,reference_train
turn on first plug,Default Fallback Intent,reference_train
can you start remote streaming,Cmd.StreamingStart,reference_train
how tall is mount everest?,Default Fallback Intent,reference_train
can you remember to take medicine today at 5 p.m.,reminders.add,reference_train
maximum loudness,Cmd.VolumeIncrease,reference_train
can you set to office memory,Cmd.MemoryChange,reference_train
please don't tell me that's the problem,Default Fallback Intent,reference_train
please dnn speech enhancement help,Help_IntelliVoice,reference_train
please there is a problem with my hearing aid,Help_SelfCheck,reference_train
can you on the phone with pt ptt,Default Fallback Intent,reference_train
how to use streamboost,Default Fallback Intent,reference_train
i'd like things quieter,Cmd.VolumeDecrease,reference_train
write a message,Cmd.SendMessage,reference_train
please switch to school memory,Cmd.MemoryChange,reference_train
can you hearing aid volume down,Cmd.VolumeDecrease,reference_train
"please hey maggie, ready for telephone.",Default Fallback Intent,reference_train
message this contact,Cmd.SendMessage,reference_train
how do i make it quieter?,Help_Volume,reference_train
please turn my aids down,Cmd.VolumeDecrease,reference_train
can thrive set reminder,Help_Reminder,reference_train
tell me what my stand goal is?,Cmd.ActivityStand,reference_train
provincial hearing this is waiting to see how can i help you,Default Fallback Intent,reference_train
can you recover iphone,Cmd.FindMyPhone,reference_train
please set to office memory,Cmd.MemoryChange,reference_train
every year,reminders.add,reference_train
send a note to dad,Cmd.SendMessage,reference_train
please i want to hear my message.,Cmd.ListenMessage,reference_train
i need a nudge later about this,reminders.add,reference_train
make the hearing aids quieter,Cmd.VolumeDecrease,reference_train
can you switch to noise memory,Cmd.MemoryChange,reference_train
how is it going,Default Fallback Intent,reference_train
how do i make the sound suit me,Help_Customize,reference_train
what is wicros used for,Help_WiCROS,reference_train
set my aids for a noisy party,Cmd.MemoryChange,reference_train
explain the settings menu,Help_AppSettings,reference_train
can you remind me to wash my car,reminders.add,reference_train
please listen to it.,Cmd.ListenMessage,reference_train
