text,expected_scope,scope_probability
it's too quiet turn it up,IN_DOMAIN,0.8509169002177273
could you amplify my hearing devices,IN_DOMAIN,0.9550553394974161
can you crank up my right aid,IN_DOMAIN,0.9363892810716171
i would like to max out the hearing aids a little,IN_DOMAIN,0.967939283314265
just turn the left aid up a bit,IN_DOMAIN,0.9536015022786763
i want to turn up the right aid,IN_DOMAIN,0.9461505290597668
would you push the volume up on my left aid,IN_DOMAIN,0.9899662487294008
kindly turn up the volume on my left aid,IN_DOMAIN,0.9967350947872274
could you please louden my left hearing aid,IN_DOMAIN,0.9532343782179473
"i can't hear the conversation clearly through my right hearing aid, turn it up please",IN_DOMAIN,0.8945864035093224
please raise up the volume,IN_DOMAIN,0.8046929498709879
go ahead and increase the volume on my left aid,IN_DOMAIN,0.9703233496199554
please more volume please,IN_DOMAIN,0.5840241752962121
"hey, could you please raise my right aid",IN_DOMAIN,0.9164881034902306
would you please boost the volume on both my aids,IN_DOMAIN,0.9730551549894063
can you please turn the sound up on my hearing aid,IN_DOMAIN,0.9900034578471768
amplify things for me,IN_DOMAIN,0.48740596282495185
kindly turn the sound up on the right aid,IN_DOMAIN,0.9739908502565816
can you raise the left aid,IN_DOMAIN,0.914103941682017
i want you to max out my devices a little,IN_DOMAIN,0.9240985976200462
i want you to increase my hearing aid volume,IN_DOMAIN,0.978062490790208
"hey, turn both my aids up a bit",IN_DOMAIN,0.9767977058381482
i need to boost the volume on my right ear hearing aid,IN_DOMAIN,0.9826620217422806
can you boost the volume on my hearing aids,IN_DOMAIN,0.9906625061856221
amplify my devices,IN_DOMAIN,0.9443833974879701
could you bring up the volume on my right hearing aid,IN_DOMAIN,0.9896819060459338
i want to boost the volume on my right ear hearing aid,IN_DOMAIN,0.9811874925384675
i can hardly hear it,IN_DOMAIN,0.6088845812548893
i need you to crank up my right aid,IN_DOMAIN,0.9537561469034341
could you boost the volume on my hearing aid,IN_DOMAIN,0.9820930537285296
let's raise the volume on my right hearing aid,IN_DOMAIN,0.9894967960287313
i'd like you to bring up the volume on my hearing aid,IN_DOMAIN,0.9980955582281692
can you turn the volume up,IN_DOMAIN,0.9395601633373613
i need to bump up the volume on both hearing aids,IN_DOMAIN,0.9826914110803894
could you crank up the hearing aids,IN_DOMAIN,0.9343274546419325
i need to turn up the volume on both hearing aids,IN_DOMAIN,0.9948043255956674
"hey, could you please increase the volume on my hearing devices",IN_DOMAIN,0.9810283125698908
i'm trying to raise the volume on my right hearing aid,IN_DOMAIN,0.9921297774584521
let's raise my hearing aids,IN_DOMAIN,0.9810370151088437
i need you to crank up my hearing aids,IN_DOMAIN,0.9859722841785284
please turn the sound up on my devices,IN_DOMAIN,0.9685400055492123
i'd like to make my hearing device louder,IN_DOMAIN,0.9816506869395558
turn up the sound,IN_DOMAIN,0.8816577011273627
kindly raise the volume on my hearing device,IN_DOMAIN,0.9923358543055251
i'd like to increase my hearing aids volume,IN_DOMAIN,0.9911571050991633
can you increase the volume in my aids,IN_DOMAIN,0.9503373955111005
i need you to dial up my devices,IN_DOMAIN,0.9607788369861372
i'd like you to push the volume up on my hearing device,IN_DOMAIN,0.9951009117027306
can you turn my hearing aids up,IN_DOMAIN,0.9942313919982569
i need you to louden my right aid,IN_DOMAIN,0.9452311597248111
go ahead and increase the volume on my hearing device,IN_DOMAIN,0.9760580670545238
i'd like you to raise my left hearing aid,IN_DOMAIN,0.9914492399006213
could you turn the sound up on my left hearing aid,IN_DOMAIN,0.9919720113937063
could you please push the volume up on my right aid,IN_DOMAIN,0.9538453912490267
i need to increase the volume on my aids,IN_DOMAIN,0.9702285151962233
"hey, bump up the volume on my hearing aid",IN_DOMAIN,0.9937979058853528
would you bump up the volume on the right aid,IN_DOMAIN,0.9684564000998607
help me increase my right aid volume,IN_DOMAIN,0.8909291444942372
could you louden my hearing devices,IN_DOMAIN,0.9556639382682831
turn up my left aid,IN_DOMAIN,0.9914442745539175
i want you to make my hearing aid louder,IN_DOMAIN,0.9663913317081401
quickly raise the volume on the left aid,IN_DOMAIN,0.9812413874413818
kindly louden my hearing aid,IN_DOMAIN,0.9772245669679955
i'd like you to crank up my right ear hearing aid,IN_DOMAIN,0.9864617811299123
i need you to bump up the volume on my right hearing aid,IN_DOMAIN,0.988593911910161
just dial up my hearing device,IN_DOMAIN,0.9752249985155432
turn the volume up on the hearing aid,IN_DOMAIN,0.9927089895299483
i'd like you to bring up the volume on my hearing aids,IN_DOMAIN,0.9984741719579786
i need to bump up the volume on the left aid,IN_DOMAIN,0.973458024276592
give me a little more sound,IN_DOMAIN,0.5400930532456296
i want you to turn my devices up a bit,IN_DOMAIN,0.9647022321000116
could you please dial up my device,IN_DOMAIN,0.8733330792833942
just boost the volume on my hearing aid,IN_DOMAIN,0.9879906886382814
more volume,IN_DOMAIN,0.8805657808998921
i need to raise both hearing aids,IN_DOMAIN,0.9488648891348362
help me boost the volume on both hearing aids,IN_DOMAIN,0.9605632329912851
i'd like you to dial up my hearing devices,IN_DOMAIN,0.9908306332685767
would you please turn my left hearing aid up a bit,IN_DOMAIN,0.9853706811997013
let's push the volume up on the left aid,IN_DOMAIN,0.9775132192191921
hey can you bring up the volume on the left aid,IN_DOMAIN,0.992514469725893
can you max loudness,IN_DOMAIN,0.6574960402048442
please bring up the volume on my device,IN_DOMAIN,0.9786809934438297
kindly turn up the hearing aids,IN_DOMAIN,0.9856981369932994
can you crank up both my aids,IN_DOMAIN,0.9424101248010113
i'd like to increase my hearing device volume,IN_DOMAIN,0.9867967507737607
i'd like to crank up my right aid,IN_DOMAIN,0.9780595124944963
just amplify my right aid,IN_DOMAIN,0.9391672645379043
please amplify my right aid,IN_DOMAIN,0.8754747785175024
go ahead and make my devices louder,IN_DOMAIN,0.9022185001963743
i want you to push the volume up on my left ear hearing aid,IN_DOMAIN,0.9931315684616858
hey can you boost the volume on my devices,IN_DOMAIN,0.9828461565212816
kindly crank up my right aid,IN_DOMAIN,0.9572622005897117
kindly raise the volume on my aids,IN_DOMAIN,0.9876219875995312
kindly turn the sound up on my hearing device,IN_DOMAIN,0.9932682032380481
help me increase my hearing device volume,IN_DOMAIN,0.9422189017067595
can you make the volume more on hearing aids,IN_DOMAIN,0.9696612920134322
quickly bring up the volume on my left aid,IN_DOMAIN,0.9946804657560606
i want you to raise the volume on my hearing device,IN_DOMAIN,0.9920170114740507
i'd like to bring up the volume on my right aid,IN_DOMAIN,0.9961784508141109
increase the volume on my left aid,IN_DOMAIN,0.9830355954983072
quickly kill the volume on my hearing aids,IN_DOMAIN,0.9935073470183193
i'm trying to silence my left aid,IN_DOMAIN,0.9722795634505159
i need you to stop all sound on the hearing aids,IN_DOMAIN,0.9824543674704364
can you stop all sound on my left hearing aid,IN_DOMAIN,0.9902057319778687
would you turn off the sound on my device,IN_DOMAIN,0.9910114042611494
quickly silence my left ear hearing aid,IN_DOMAIN,0.9778481165114398
i want to turn my right ear hearing aid off completely,IN_DOMAIN,0.9778048873883279
i'd like to turn off the volume on my left ear hearing aid,IN_DOMAIN,0.9990960614426181
would you please kill the volume on my left aid,IN_DOMAIN,0.9847570214257435
turn off the volume in my right hearing aid,IN_DOMAIN,0.9957115803378176
could you please switch off the sound on my device,IN_DOMAIN,0.9779284572989712
i'm trying to kill the volume on my devices,IN_DOMAIN,0.9863930117570264
cut every bit of sound,IN_DOMAIN,0.7335612776567008
i need you to stop all sound on both my aids,IN_DOMAIN,0.9789946990876537
just turn the volume all the way down on both my aids,IN_DOMAIN,0.9826762683205885
can you please turn my devices off completely,IN_DOMAIN,0.9539078058329448
i want you to cut the volume on my left ear hearing aid,IN_DOMAIN,0.995794824872503
would you please shut off the sound on my hearing aids,IN_DOMAIN,0.98946884497795
i'm trying to kill the volume on my right aid,IN_DOMAIN,0.9859658812538211
would you turn the volume all the way down on the left aid,IN_DOMAIN,0.9833565612020074
"hey, switch off the sound on my hearing devices",IN_DOMAIN,0.996690982571663
can you please turn the volume all the way down on both hearing aids,IN_DOMAIN,0.9795736825565352
quickly turn off the volume on my device,IN_DOMAIN,0.9943344558631123
help me turn the volume all the way down on my right ear hearing aid,IN_DOMAIN,0.9797900000428387
kill the volume on my hearing device,IN_DOMAIN,0.9915658880490974
could you please shut off the sound on the left aid,IN_DOMAIN,0.9310083637442415
could you shut off the sound on my left aid,IN_DOMAIN,0.9727391606007323
would you please turn the volume all the way down on my right ear hearing aid,IN_DOMAIN,0.9877353344498575
quickly turn my aids off completely,IN_DOMAIN,0.9730250134456234
kindly turn the volume all the way down on my hearing aids,IN_DOMAIN,0.9940723816690586
can you volume off right aid,IN_DOMAIN,0.9537945385848048
i want you to switch off the sound on my left aid,IN_DOMAIN,0.9938798832593279
"hey, could you please turn my devices off completely",IN_DOMAIN,0.9637681830768836
go ahead and stop all sound on my right ear hearing aid,IN_DOMAIN,0.9763173973928282
"hey, could you please turn the volume all the way down on my right ear hearing aid",IN_DOMAIN,0.9858926780660555
i need to turn the left aid off completely,IN_DOMAIN,0.9628340428775809
i want you to stop all sound on my devices,IN_DOMAIN,0.9761342951201608
i need to kill the volume on my device,IN_DOMAIN,0.9738532149361687
let's turn the volume all the way down on my hearing devices,IN_DOMAIN,0.9913451089305024
quiet everything down to nothing,IN_DOMAIN,0.7993238210723227
i'm trying to stop all sound on my right ear hearing aid,IN_DOMAIN,0.9883106279310907
kindly turn the volume all the way down on the hearing aids,IN_DOMAIN,0.9865123438781069
sound off,IN_DOMAIN,0.821798163912528
"hey, mute my device",IN_DOMAIN,0.9728008732477996
i'd like to switch off the sound on both hearing aids,IN_DOMAIN,0.9959708289992023
i want to cut the volume on my aids,IN_DOMAIN,0.9890462091310612
help me turn the volume all the way down on both my aids,IN_DOMAIN,0.9706449150867603
i need you to turn off the volume on the right aid,IN_DOMAIN,0.9917276043416804
quickly mute the right aid,IN_DOMAIN,0.9292137179380852
let's kill the volume on my hearing aid,IN_DOMAIN,0.9913312387632593
quickly kill the volume on my hearing aid,IN_DOMAIN,0.9916973313866673
i need you to turn the volume all the way down on my hearing device,IN_DOMAIN,0.9922798648331276
i'd like you to turn off the sound on my hearing devices,IN_DOMAIN,0.9978699503993973
i'd like you to put both hearing aids on mute,IN_DOMAIN,0.9875502817987897
go ahead and switch off the sound on my hearing devices,IN_DOMAIN,0.9925592995819329
i want to turn the hearing aids off completely,IN_DOMAIN,0.9690400131691495
could you silence my hearing device,IN_DOMAIN,0.9362340710581408
go ahead and shut off the sound on my left aid,IN_DOMAIN,0.9763309745022539
can you please switch off the sound on both hearing aids,IN_DOMAIN,0.9888060270394625
would you shut off the sound on my hearing aid,IN_DOMAIN,0.990664664595284
i'm trying to shut off the sound on my hearing device,IN_DOMAIN,0.9905219469185442
i want to silence the right aid,IN_DOMAIN,0.8465937219696603
i'd like you to shut off the sound on my aids,IN_DOMAIN,0.9901729601153335
i would like to kill the volume on my left hearing aid,IN_DOMAIN,0.9964684765640401
just turn off the volume on my hearing device,IN_DOMAIN,0.9972020602785089
quickly turn the left aid off completely,IN_DOMAIN,0.9671909376088943
would you turn off the volume on my devices,IN_DOMAIN,0.9964457293291021
would you please turn both my aids off completely,IN_DOMAIN,0.9707876736281501
cut the volume on the hearing aids,IN_DOMAIN,0.9915429388695792
can you please silence the right aid,IN_DOMAIN,0.7961394290054626
no sound whatsoever please,IN_DOMAIN,0.50293518796274
could you please kill the volume on my right hearing aid,IN_DOMAIN,0.9690895992226548
make my hearing aids silent,IN_DOMAIN,0.9568644301926617
would you mute the left aid,IN_DOMAIN,0.9650401785071113
please turn volume off,IN_DOMAIN,0.8593753095355321
help me mute the right aid,IN_DOMAIN,0.8123089046227969
could you put my aids on mute,IN_DOMAIN,0.9435265637049934
hey can you turn off the sound on my hearing aid,IN_DOMAIN,0.9972894854063253
i'd like you to mute the hearing aids,IN_DOMAIN,0.9885496006825653
would you please shut off the sound on my hearing aid,IN_DOMAIN,0.986535443167724
kindly turn the volume all the way down on both hearing aids,IN_DOMAIN,0.9879964413228923
could you turn the hearing aids off completely,IN_DOMAIN,0.9561672408267177
quickly turn the volume all the way down on my aids,IN_DOMAIN,0.9854979918739714
i want to turn my hearing aids off completely,IN_DOMAIN,0.9870975620975962
help me cut the volume on my hearing aids,IN_DOMAIN,0.9913374088028835
"hey, could you please mute the hearing aids",IN_DOMAIN,0.9534171458955297
can you kill the volume on my left aid,IN_DOMAIN,0.9855570072588661
quickly shut off the sound on my hearing devices,IN_DOMAIN,0.9889177825087023
hey can you turn the volume all the way down on the left aid,IN_DOMAIN,0.9850377367666615
please switch off the sound on my hearing aids,IN_DOMAIN,0.994428517390263
i need to cut the volume on my left aid,IN_DOMAIN,0.9924505977663254
can you please kill the volume on both hearing aids,IN_DOMAIN,0.9731280790340977
would you please put my right ear hearing aid on mute,IN_DOMAIN,0.9718001182835003
can you please turn my hearing device off completely,IN_DOMAIN,0.9752415688877293
would you put both hearing aids on mute,IN_DOMAIN,0.9784722655548701
kindly silence my left aid,IN_DOMAIN,0.9605964570912741
i'd like to silence my hearing aid,IN_DOMAIN,0.9869332038391287
go ahead and cut the volume on my hearing aids,IN_DOMAIN,0.9925727603837154
could you please turn the volume all the way down on my right hearing aid,IN_DOMAIN,0.9767177169043089
just turn off the volume on the hearing aids,IN_DOMAIN,0.9951844161733686
quickly silence my left hearing aid,IN_DOMAIN,0.9767379803867047
"hey, turn off the volume on my hearing devices",IN_DOMAIN,0.9984686627679217
i want to mute my hearing device,IN_DOMAIN,0.979925907234298
could you cut the volume on my device,IN_DOMAIN,0.9761592265015914
can you put the hearing aids on mute,IN_DOMAIN,0.9690494825409982
"hey, could you please silence my hearing aids",IN_DOMAIN,0.9661164623983592
just put the left aid on mute,IN_DOMAIN,0.9560652944324857
hey can you cut the volume on both hearing aids,IN_DOMAIN,0.9926609278362845
can you turn both my aids off completely,IN_DOMAIN,0.9666675983698336
i'd like you to put my devices on mute,IN_DOMAIN,0.9824867323983748
would you please switch off the sound on my left hearing aid,IN_DOMAIN,0.996217953385133
